['idData', 'Label Aktual', 'Hasil Klasifikasi', 'Akurasi']
[600, 6, 6, '72.0%']
[601, 6, 6]
[602, 6, 6]
[603, 6, 6]
[604, 6, 6]
[605, 6, 6]
[606, 6, 6]
[607, 6, 6]
[608, 6, 6]
[609, 6, 6]
[610, 6, 6]
[611, 6, 6]
[612, 6, 6]
[613, 6, 6]
[614, 6, 6]
[615, 6, 6]
[616, 6, 6]
[617, 6, 6]
[618, 6, 6]
[619, 6, 6]
[620, 6, 6]
[621, 6, 6]
[622, 6, 6]
[623, 6, 6]
[624, 6, 6]
[625, 6, 1]
[626, 6, 6]
[627, 6, 6]
[628, 6, 6]
[629, 6, 6]
[630, 6, 6]
[631, 6, 6]
[632, 6, 6]
[633, 6, 6]
[634, 6, 1]
[635, 6, 6]
[636, 6, 6]
[637, 6, 6]
[638, 6, 6]
[639, 6, 6]
[640, 6, 6]
[641, 6, 6]
[642, 6, 6]
[643, 6, 0]
[644, 6, 0]
[645, 6, 6]
[646, 6, 6]
[647, 6, 6]
[648, 6, 6]
[649, 6, 6]
[650, 6, 6]
[651, 6, 6]
[652, 6, 6]
[653, 6, 6]
[654, 6, 6]
[655, 6, 6]
[656, 6, 6]
[657, 6, 6]
[658, 6, 6]
[659, 6, 6]
[660, 6, 0]
[661, 6, 6]
[662, 6, 6]
[663, 6, 6]
[664, 6, 6]
[665, 6, 6]
[666, 6, 6]
[667, 6, 6]
[668, 6, 6]
[669, 6, 6]
[670, 6, 6]
[671, 6, 6]
[672, 6, 6]
[673, 6, 6]
[674, 6, 6]
[675, 6, 6]
[676, 6, 6]
[677, 6, 6]
[678, 6, 6]
[679, 6, 6]
[680, 6, 4]
[681, 6, 6]
[682, 6, 6]
[683, 6, 6]
[684, 6, 6]
[685, 6, 6]
[686, 6, 6]
[687, 6, 6]
[688, 6, 6]
[689, 6, 6]
[690, 6, 6]
[691, 6, 6]
[692, 6, 6]
[693, 6, 6]
[694, 6, 6]
[695, 6, 6]
[696, 6, 6]
[697, 6, 6]
[698, 6, 6]
[699, 6, 6]
[700, 7, 1]
[701, 7, 7]
[702, 7, 7]
[703, 7, 1]
[704, 7, 7]
[705, 7, 7]
[706, 7, 7]
[707, 7, 9]
[708, 7, 9]
[709, 7, 7]
[710, 7, 9]
[711, 7, 7]
[712, 7, 7]
[713, 7, 7]
[714, 7, 9]
[715, 7, 9]
[716, 7, 7]
[717, 7, 7]
[718, 7, 9]
[719, 7, 7]
[720, 7, 9]
[721, 7, 1]
[722, 7, 7]
[723, 7, 7]
[724, 7, 7]
[725, 7, 7]
[726, 7, 7]
[727, 7, 7]
[728, 7, 7]
[729, 7, 9]
[730, 7, 7]
[731, 7, 7]
[732, 7, 9]
[733, 7, 7]
[734, 7, 7]
[735, 7, 7]
[736, 7, 9]
[737, 7, 9]
[738, 7, 7]
[739, 7, 7]
[740, 7, 9]
[741, 7, 1]
[742, 7, 9]
[743, 7, 7]
[744, 7, 7]
[745, 7, 1]
[746, 7, 7]
[747, 7, 9]
[748, 7, 7]
[749, 7, 9]
[750, 7, 7]
[751, 7, 7]
[752, 7, 7]
[753, 7, 9]
[754, 7, 1]
[755, 7, 4]
[756, 7, 7]
[757, 7, 7]
[758, 7, 7]
[759, 7, 7]
[760, 7, 7]
[761, 7, 7]
[762, 7, 7]
[763, 7, 7]
[764, 7, 7]
[765, 7, 9]
[766, 7, 7]
[767, 7, 1]
[768, 7, 7]
[769, 7, 7]
[770, 7, 9]
[771, 7, 7]
[772, 7, 9]
[773, 7, 9]
[774, 7, 9]
[775, 7, 7]
[776, 7, 7]
[777, 7, 7]
[778, 7, 1]
[779, 7, 7]
[780, 7, 7]
[781, 7, 7]
[782, 7, 9]
[783, 7, 7]
[784, 7, 7]
[785, 7, 7]
[786, 7, 7]
[787, 7, 9]
[788, 7, 7]
[789, 7, 1]
[790, 7, 9]
[791, 7, 7]
[792, 7, 7]
[793, 7, 9]
[794, 7, 7]
[795, 7, 7]
[796, 7, 7]
[797, 7, 7]
[798, 7, 7]
[799, 7, 9]
[800, 8, 1]
[801, 8, 2]
[802, 8, 8]
[803, 8, 5]
[804, 8, 3]
[805, 8, 8]
[806, 8, 3]
[807, 8, 8]
[808, 8, 8]
[809, 8, 8]
[810, 8, 8]
[811, 8, 8]
[812, 8, 0]
[813, 8, 8]
[814, 8, 8]
[815, 8, 8]
[816, 8, 8]
[817, 8, 8]
[818, 8, 2]
[819, 8, 6]
[820, 8, 8]
[821, 8, 2]
[822, 8, 3]
[823, 8, 8]
[824, 8, 3]
[825, 8, 8]
[826, 8, 9]
[827, 8, 1]
[828, 8, 8]
[829, 8, 8]
[830, 8, 8]
[831, 8, 2]
[832, 8, 8]
[833, 8, 8]
[834, 8, 8]
[835, 8, 1]
[836, 8, 8]
[837, 8, 1]
[838, 8, 9]
[839, 8, 8]
[840, 8, 3]
[841, 8, 8]
[842, 8, 8]
[843, 8, 2]
[844, 8, 3]
[845, 8, 8]
[846, 8, 3]
[847, 8, 3]
[848, 8, 8]
[849, 8, 8]
[850, 8, 8]
[851, 8, 9]
[852, 8, 8]
[853, 8, 8]
[854, 8, 8]
[855, 8, 9]
[856, 8, 8]
[857, 8, 9]
[858, 8, 8]
[859, 8, 1]
[860, 8, 5]
[861, 8, 8]
[862, 8, 0]
[863, 8, 8]
[864, 8, 5]
[865, 8, 8]
[866, 8, 5]
[867, 8, 8]
[868, 8, 0]
[869, 8, 9]
[870, 8, 8]
[871, 8, 8]
[872, 8, 8]
[873, 8, 8]
[874, 8, 8]
[875, 8, 9]
[876, 8, 3]
[877, 8, 8]
[878, 8, 9]
[879, 8, 3]
[880, 8, 8]
[881, 8, 8]
[882, 8, 8]
[883, 8, 1]
[884, 8, 3]
[885, 8, 3]
[886, 8, 8]
[887, 8, 8]
[888, 8, 8]
[889, 8, 8]
[890, 8, 8]
[891, 8, 8]
[892, 8, 8]
[893, 8, 3]
[894, 8, 8]
[895, 8, 8]
[896, 8, 8]
[897, 8, 8]
[898, 8, 6]
[899, 8, 3]
